user_id,mpin,pin_length,dob_self,dob_spouse,dob_pet,anniversary_date,label,reason_if_weak,jumbled_self,jumbled_spouse,jumbled_pet,jumbled_anniversary
U0899,258025,6,1986-03-14,1991-03-10,2016-07-06,2011-01-05,WEAK,COMMON_PATTERN,8614|1986|8603|1403|0314,0310|9110|1003|9103|1991,1606|1607|2016|0607|0706,1105|0105|2011|1101|0501
U0900,723224,6,1973-03-01,1978-11-30,2021-02-09,2021-12-03,STRONG,,0301|1973|7303|7301|0103,1130|1978|3011|7830|7811,0902|2021|0209|2102|2109,2021|2103|1203|2112|0312
U0901,888023,6,1987-10-17,1992-04-07,2018-10-25,2002-04-26,STRONG,,1987|8717|1710|1017|8710,9204|9207|0704|1992|0407,1025|2510|1825|1810|2018,0426|0226|0204|2604|2002
U0902,123456,6,1975-04-05,1975-05-13,2024-07-10,2010-11-26,WEAK,COMMON_PATTERN,1975|7504|7505|0504|0405,1975|7513|1305|7505|0513,1007|2410|2407|0710|2024,2010|2611|1026|1011|1126
U0903,675320,6,1981-06-22,1978-03-11,2017-12-19,2016-09-26,STRONG,,1981|0622|8122|2206|8106,0311|7803|1103|1978|7811,1219|1912|1712|1719|2017,1609|1626|2016|0926|2609
U0904,169818,6,1985-10-29,1990-08-18,2023-03-14,2001-06-06,STRONG,,2910|8529|8510|1029|1985,1990|9018|1808|9008|0818,2314|2303|1403|0314|2023,0606|0106|2001
U0905,451259,6,2002-03-22,2002-04-16,2018-01-26,2011-05-03,STRONG,,0203|2203|0222|0322|2002,0416|1604|0204|0216|2002,1826|0126|2601|2018|1801,1103|1105|0503|0305|2011
U0906,575551,6,1976-07-25,1971-09-02,2013-12-02,2015-01-13,STRONG,,0725|1976|7607|2507|7625,0902|1971|0209|7102|7109,1302|0212|2013|1202|1312,1501|1301|1513|0113|2015
U0907,650067,6,1990-09-13,1988-10-22,2012-01-30,2010-09-09,STRONG,,1990|0913|1309|9013|9009,8822|1022|8810|2210|1988,1230|1201|0130|2012|3001,2010|1009|0909
U0908,211066,6,1991-03-08,1995-04-10,2021-09-04,2008-07-07,STRONG,,0308|0803|9103|9108|1991,1995|1004|0410|9510|9504,0409|2021|0904|2104|2109,0807|0707|2008
U0909,976688,6,1986-11-22,1984-02-20,2024-06-27,1996-03-16,STRONG,,8622|1986|8611|1122|2211,0220|8402|8420|1984|2002,0627|2706|2427|2024|2406,0316|1996|9616|9603|1603
U0910,796732,6,1981-10-31,1985-10-29,2024-12-18,2005-07-06,STRONG,,1031|1981|3110|8131|8110,2910|8529|8510|1029|1985,1218|2412|1812|2024|2418,0506|0507|0607|2005|0706
U0911,075914,6,1982-08-01,1981-03-19,2015-11-30,2019-09-15,STRONG,,8208|0108|8201|0801|1982,8103|1981|8119|0319|1903,1130|1511|1530|3011|2015,1915|2019|1509|0915|1909
U0912,450655,6,2000-10-21,2001-01-21,2017-07-22,2012-10-04,STRONG,,0010|1021|2110|0021|2000,2101|2001|0121|0101,2207|1707|1722|2017|0722,1204|1210|0410|2012|1004
U0913,654321,6,1978-10-09,1977-11-02,2014-01-30,2003-03-14,WEAK,COMMON_PATTERN,7809|0910|1978|7810|1009,1102|7711|0211|7702|1977,0130|1401|3001|1430|2014,1403|2003|0303|0314
U0914,712418,6,1977-11-20,1974-09-06,2013-01-16,2023-01-06,STRONG,,1120|7711|7720|2011|1977,7409|1974|0906|0609|7406,0116|2013|1601|1301|1316,0601|0106|2301|2306|2023
U0915,932880,6,1995-11-09,1993-03-29,2020-03-10,2011-03-13,STRONG,,0911|9511|1995|9509|1109,1993|2903|9329|0329|9303,2010|0310|1003|2020|2003,1103|1113|1303|2011|0313
U0916,860231,6,1974-04-14,1969-11-09,2022-11-19,1997-08-27,STRONG,,7404|0414|1974|7414|1404,0911|1969|6909|6911|1109,2219|2022|2211|1119|1911,2708|9708|1997|9727|0827
U0917,654321,6,1989-01-21,1984-09-03,2013-04-23,1997-04-20,WEAK,COMMON_PATTERN,2101|8901|8921|1989|0121,8409|0309|8403|0903|1984,2013|1323|1304|0423|2304,0420|2004|9720|1997|9704
U0918,460787,6,1991-11-24,1992-07-06,2010-08-21,1997-08-03,STRONG,,9124|2411|1124|1991|9111,9207|9206|1992|0607|0706,2010|0821|1008|1021|2108,0308|9708|0803|1997|9703
U0919,681042,6,1993-06-29,1989-10-16,2012-04-26,2021-03-01,STRONG,,0629|2906|1993|9306|9329,1016|8916|8910|1610|1989,0426|1204|2012|1226|2604,2101|2021|2103|0301|0103
U0920,070284,6,2000-11-03,2004-09-22,2022-12-26,2007-08-29,STRONG,,0311|1103|0011|0003|2000,0409|2004|0922|0422|2209,2612|2226|2022|2212|1226,0829|0729|2908|2007|0708
U0921,318293,6,1981-09-23,1986-03-27,2017-02-09,1996-10-31,STRONG,,8123|1981|8109|0923|2309,1986|8603|2703|8627|0327,0902|1709|0209|1702|2017,9610|9631|1031|3110|1996
U0922,000000,6,1989-08-01,1991-07-16,2022-10-17,2001-04-24,WEAK,COMMON_PATTERN,8901|0108|0801|8908|1989,9116|1607|9107|0716|1991,2022|1017|2210|2217|1710,0424|0104|2001|2404|0124
U0923,385458,6,1970-03-05,1974-09-14,2012-09-05,1997-09-19,STRONG,,7005|1970|7003|0503|0305,1409|7409|1974|7414|0914,1205|0905|2012|0509|1209,0919|9709|1997|1909|9719
U0924,912756,6,1977-03-29,1973-02-21,2022-09-16,2008-12-12,STRONG,,2903|7729|0329|7703|1977,7321|1973|2102|0221|7302,0916|1609|2022|2216|2209,1212|2008|0812
U0925,991980,6,1981-07-31,1983-04-24,2020-04-02,2006-05-18,STRONG,,1981|8131|0731|3107|8107,1983|8304|0424|8324|2404,2004|0402|0204|2020|2002,2006|0605|1805|0518|0618
U0926,728643,6,2002-06-29,2003-08-07,2021-10-11,2004-10-31,STRONG,,0629|2906|0206|0229|2002,0308|0807|0708|2003|0307,2021|2111|1110|2110|1011,2004|1031|3110|0410|0431
U0927,129257,6,1976-09-07,1974-10-18,2020-05-19,2015-02-04,STRONG,,7609|1976|7607|0709|0907,7418|7410|1018|1810|1974,1905|2019|0519|2005|2020,1504|1502|2015|0204|0402
U0928,569416,6,1976-05-05,1977-05-04,2015-03-08,2017-06-26,STRONG,,1976|0505|7605,7705|0504|0405|1977|7704,0308|1508|0803|1503|2015,1706|0626|2606|1726|2017
U0929,665817,6,1997-06-14,1997-05-14,2018-01-03,2013-09-05,STRONG,,1406|9714|1997|9706|0614,9705|9714|0514|1405|1997,0301|2018|1801|0103|1803,2013|1309|0905|1305|0509
U0930,117221,6,1992-11-18,1993-09-06,2010-04-24,2011-03-28,STRONG,,9218|1118|9211|1992|1811,1993|9306|0906|0609|9309,2010|0424|1004|2404|1024,1128|1103|0328|2803|2011
U0931,743013,6,1995-01-13,1999-02-21,2018-03-26,2020-08-06,STRONG,,9501|1995|9513|1301|0113,9921|1999|2102|0221|9902,1826|2018|0326|2603|1803,0806|2006|0608|2008|2020
U0932,654321,6,1974-09-29,1971-08-31,2020-09-18,2014-05-29,WEAK,COMMON_PATTERN,7429|7409|2909|1974|0929,7131|0831|3108|1971|7108,2009|0918|2018|1809|2020,1429|1405|0529|2014|2905
U0933,000000,6,1987-06-11,1990-09-15,2017-01-26,2009-06-09,WEAK,COMMON_PATTERN,0611|8706|1987|8711|1106,1990|1509|9009|0915|9015,1701|0126|2601|1726|2017,0906|0909|0609|2009
U0934,465844,6,1983-02-05,1986-03-06,2022-02-09,2007-04-28,STRONG,,1983|8302|0502|8305|0205,0306|1986|8606|8603|0603,0902|0209|2022|2202|2209,0728|0704|2007|0428|2804
U0935,111111,6,2002-02-16,2000-01-20,2015-11-24,2021-11-03,WEAK,COMMON_PATTERN,0216|0202|1602|2002,0001|0120|0020|2001|2000,1524|1511|2411|1124|2015,0311|1103|2021|2103|2111
U0936,290701,6,1984-07-12,1979-07-18,2024-02-16,2011-08-10,STRONG,,1207|8407|0712|8412|1984,0718|7907|1807|1979|7918,1602|2416|0216|2024|2402,0810|1108|1008|1110|2011
U0937,654321,6,1989-03-26,1991-12-06,2018-01-13,2004-07-05,WEAK,COMMON_PATTERN,8926|8903|0326|2603|1989,9106|1206|0612|9112|1991,1813|2018|1801|1301|0113,2004|0507|0405|0705|0407
U0938,571906,6,1977-06-01,1982-06-28,2012-01-13,2018-06-14,STRONG,,0601|7701|7706|0106|1977,2806|8228|8206|0628|1982,1201|1213|2012|1301|0113,1406|1806|2018|1814|0614
U0939,326233,6,1993-01-09,1989-01-10,2023-12-19,2001-11-03,STRONG,,1993|9301|0109|0901|9309,8901|8910|1001|1989|0110,2319|1219|2312|1912|2023,0311|1103|2001|0111|0103
U0940,252037,6,1993-12-22,1990-08-02,2020-05-11,2008-08-20,STRONG,,9312|1993|2212|9322|1222,1990|0208|9002|0802|9008,1105|0511|2011|2005|2020,0820|0808|2008
U0941,000000,6,2000-07-20,1996-01-01,2017-09-11,2004-06-16,WEAK,COMMON_PATTERN,0720|0007|0020|2007|2000,9601|1996|0101,0911|1709|1109|1711|2017,1606|0616|2004|0416|0406
U0942,882744,6,1989-09-02,1992-01-15,2013-04-17,2017-11-15,STRONG,,0902|8909|8902|0209|1989,9215|1501|0115|1992|9201,1317|2013|0417|1704|1304,2017|1511|1115|1711|1715
U0943,486948,6,2002-05-17,1998-08-23,2017-02-18,2019-08-13,STRONG,,1705|0517|0205|0217|2002,2308|0823|1998|9823|9808,1802|1718|1702|0218|2017,1913|2019|0813|1908|1308
U0944,571543,6,1973-11-05,1978-05-26,2022-10-18,1997-09-20,STRONG,,1105|0511|7305|1973|7311,2605|7826|1978|0526|7805,2218|1018|1810|2210|2022,2009|9720|9709|0920|1997
U0945,123456,6,1971-09-26,1966-12-31,2016-03-10,2006-08-23,WEAK,COMMON_PATTERN,1971|0926|2609|7126|7109,1231|6631|3112|1966|6612,0310|2016|1610|1003|1603,2006|2308|0823|0623|0608
U0946,441406,6,1983-01-25,1987-08-28,2016-11-29,2000-09-22,STRONG,,0125|2501|1983|8301|8325,1987|8708|2808|0828|8728,2016|1129|2911|1611|1629,0009|0022|0922|2000|2209
U0947,189584,6,1995-02-27,1996-03-10,2021-05-30,1995-07-20,STRONG,,9527|1995|0227|9502|2702,9610|0310|1996|1003|9603,2021|2105|3005|0530|2130,0720|9507|9520|1995|2007
U0948,397414,6,1999-10-12,1999-03-26,2019-08-19,2018-09-28,STRONG,,1210|1999|1012|9910|9912,9926|1999|0326|2603|9903,0819|1919|2019|1908,2809|0928|1828|2018|1809
U0949,627343,6,2003-06-14,2001-11-26,2019-04-26,2013-12-14,STRONG,,1406|0306|0314|2003|0614,2611|0126|2001|0111|1126,0426|2019|1904|1926|2604,1314|2013|1214|1312|1412
U0950,041945,6,1987-04-08,1984-04-27,2021-05-14,2007-09-26,STRONG,,0804|1987|8708|0408|8704,0427|8427|2704|8404|1984,2021|2114|0514|2105|1405,0726|0926|2609|2007|0709
U0951,773714,6,1970-07-29,1966-09-26,2014-10-18,1997-07-06,STRONG,,7029|2907|1970|7007|0729,6609|0926|2609|1966|6626,1410|1418|1018|1810|2014,9707|9706|1997|0607|0706
U0952,342359,6,1996-05-29,1996-07-02,2016-12-01,2021-10-19,STRONG,,1996|9605|0529|9629|2905,9602|1996|9607|0702|0207,1612|1201|2016|0112|1601,2119|2021|1910|1019|2110
U0953,000000,6,1991-03-06,1992-05-21,2019-11-24,2011-11-09,WEAK,COMMON_PATTERN,0306|9106|9103|1991|0603,0521|2105|1992|9205|9221,2019|2411|1124|1924|1911,0911|1111|1109|2011
U0954,263960,6,1972-09-20,1970-02-01,2013-02-28,1996-05-28,STRONG,,2009|7209|0920|7220|1972,0102|1970|0201|7002|7001,1302|2013|0228|2802|1328,1996|2805|9628|9605|0528
U0955,169032,6,1988-08-21,1992-11-06,2013-02-22,2002-02-04,STRONG,,0821|8808|8821|2108|1988,0611|1106|9206|9211|1992,1302|2013|1322|0222|2202,0204|0402|0202|2002
U0956,971001,6,1972-12-11,1970-06-21,2024-03-04,2006-04-04,STRONG,,7211|1112|1972|7212|1211,1970|2106|7006|7021|0621,2403|0403|2404|2024|0304,0604|2006|0404
U0957,258025,6,1986-01-13,1990-05-02,2017-12-17,2010-06-17,WEAK,COMMON_PATTERN,8601|8613|1986|1301|0113,1990|0502|9005|9002|0205,1717|1712|2017|1217,2010|1006|1706|1017|0617
U0958,987148,6,1993-07-27,1988-08-20,2015-04-29,2015-05-29,STRONG,,9327|2707|1993|0727|9307,8808|2008|0820|8820|1988,1504|2904|0429|1529|2015,1505|0529|2015|1529|2905
U0959,121212,6,1982-09-06,1983-12-16,2017-10-04,2002-01-02,WEAK,COMMON_PATTERN,8209|8206|0906|0609|1982,1612|1216|1983|8312|8316,1704|0410|1004|1710|2017,0102|0201|0202|2002
U0960,852224,6,1981-01-26,1986-12-02,2010-05-14,2005-01-14,STRONG,,8126|1981|0126|8101|2601,8612|0212|1986|1202|8602,2010|1014|0514|1405|1005,1401|0114|0514|0501|2005
U0961,153092,6,1970-01-25,1975-10-26,2015-10-21,1998-04-14,STRONG,,0125|1970|2501|7025|7001,1975|2610|1026|7526|7510,1021|2110|1510|1521|2015,9814|1998|0414|9804|1404
U0962,584663,6,1986-08-25,1981-07-07,2024-12-08,2021-02-11,STRONG,,1986|2508|0825|8625|8608,0707|8107|1981,2412|1208|2408|0812|2024,1102|2021|0211|2111|2102
U0963,661754,6,2000-10-13,2001-04-27,2012-03-10,2016-11-09,STRONG,,1310|0013|1013|0010|2000,0127|0427|0104|2001|2704,0310|1203|1210|2012|1003,1609|0911|2016|1611|1109
U0964,654321,6,1985-03-25,1981-12-11,2017-09-04,2015-07-31,WEAK,COMMON_PATTERN,1985|8525|0325|8503|2503,1981|8112|1112|8111|1211,0409|1709|0904|1704|2017,1507|0731|1531|3107|2015
U0965,914734,6,1995-08-14,1995-10-06,2011-11-04,2000-09-04,STRONG,,9514|9508|0814|1408|1995,1006|1995|0610|9510|9506,0411|1111|2011|1104,0009|0004|0409|0904|2000
U0966,840923,6,1983-03-04,1986-12-27,2015-10-13,2008-08-15,STRONG,,1983|8303|8304|0403|0304,8612|1986|1227|2712|8627,1310|1013|1510|1513|2015,0808|1508|2008|0815
U0967,337863,6,1985-10-24,1982-07-10,2020-06-18,1996-02-03,STRONG,,8524|2410|8510|1024|1985,1007|0710|1982|8210|8207,2006|1806|2018|0618|2020,0302|9602|1996|9603|0203
U0968,140222,6,1999-08-11,1998-05-26,2019-01-22,2013-05-02,STRONG,,1108|9911|0811|9908|1999,9805|2605|1998|0526|9826,2019|0122|1901|1922|2201,1302|2013|0502|1305|0205
U0969,121212,6,1978-12-05,1982-08-20,2013-04-14,2023-07-18,WEAK,COMMON_PATTERN,7812|1978|1205|7805|0512,8208|2008|1982|0820|8220,1314|2013|0414|1304|1404,0718|1807|2318|2307|2023
U0970,654321,6,1993-06-09,1991-12-30,2014-06-27,2018-11-18,WEAK,COMMON_PATTERN,1993|9306|0906|0609|9309,1230|3012|9130|9112|1991,1406|0627|2706|2014|1427,1818|2018|1811|1118
U0971,654321,6,1974-03-24,1979-03-21,2014-01-03,1997-04-09,WEAK,COMMON_PATTERN,2403|1974|7403|7424|0324,7903|2103|0321|1979|7921,1401|0301|1403|2014|0103,0409|9709|0904|1997|9704
U0972,392636,6,1990-01-17,1985-10-30,2018-02-13,2013-11-21,STRONG,,1990|1701|0117|9017|9001,3010|8530|8510|1030|1985,0213|1302|1813|1802|2018,2013|2111|1311|1321|1121
U0973,424450,6,1992-12-29,1994-05-26,2015-10-23,2020-05-08,STRONG,,2912|9212|1229|9229|1992,9426|9405|2605|1994|0526,2310|1523|1023|1510|2015,0508|0805|2020|2008|2005
U0974,773020,6,1989-04-07,1991-04-15,2020-04-13,2013-02-10,STRONG,,8907|8904|0704|1989|0407,1504|9115|9104|0415|1991,0413|2004|2013|1304|2020,1310|1302|2013|1002|0210
U0975,654321,6,1975-10-03,1972-04-01,2012-04-13,2013-08-15,WEAK,COMMON_PATTERN,1975|0310|1003|7503|7510,7201|0401|0104|7204|1972,0413|1213|1204|1304|2012,1508|2013|0815|1315|1308
U0976,635404,6,1983-08-21,1984-12-31,2010-01-16,1996-02-18,STRONG,,0821|1983|8308|8321|2108,1231|3112|8412|1984|8431,2010|1016|0116|1001|1601,9602|9618|1996|1802|0218
U0977,121212,6,1995-05-11,1997-05-03,2010-06-12,1998-12-19,WEAK,COMMON_PATTERN,9505|1105|0511|9511|1995,9705|0503|0305|1997|9703,2010|1006|1206|0612|1012,9819|1998|1219|1912|9812
U0978,797032,6,1989-03-31,1994-06-28,2016-02-28,2008-02-10,STRONG,,3103|8931|8903|0331|1989,2806|9406|1994|0628|9428,1602|2016|0228|2802|1628,0810|2008|1002|0210|0802
U0979,111111,6,1990-05-24,1989-03-30,2015-05-14,2004-05-27,WEAK,COMMON_PATTERN,1990|0524|9024|9005|2405,3003|8903|8930|0330|1989,1505|1514|0514|1405|2015,2004|0427|2705|0527|0405
U0980,185651,6,1983-08-31,1987-07-02,2018-07-05,2023-02-09,STRONG,,0831|3108|1983|8308|8331,8707|1987|0702|0207|8702,0507|1807|2018|1805|0705,0902|2302|0209|2309|2023
U0981,568622,6,1999-06-18,1998-09-04,2013-06-23,1998-10-13,STRONG,,1806|1999|9906|0618|9918,0409|1998|0904|9804|9809,2013|1323|0623|2306|1306,1310|1013|1998|9813|9810
U0982,123456,6,1987-10-03,1988-12-17,2010-01-25,2011-01-02,WEAK,COMMON_PATTERN,0310|1987|1003|8710|8703,1217|8817|1712|8812|1988,2010|0125|1025|2501|1001,1102|0102|0201|2011|1101
U0983,006682,6,1970-02-20,1967-08-13,2011-01-18,1998-10-05,STRONG,,0220|1970|7020|7002|2002,1967|0813|6708|6713|1308,0118|1118|1801|2011|1101,9805|0510|1998|9810|1005
U0984,121212,6,1989-08-28,1987-06-15,2013-05-29,2001-06-26,WEAK,COMMON_PATTERN,2808|0828|8908|8928|1989,8706|1987|1506|0615|8715,2013|1305|0529|1329|2905,0126|2001|0626|2606|0106
U0985,000000,6,1973-02-01,1971-09-25,2013-02-12,2021-02-17,WEAK,COMMON_PATTERN,0102|0201|1973|7302|7301,1971|0925|7109|2509|7125,1302|0212|2013|1202|1312,2021|2102|2117|1702|0217
U0986,027900,6,1983-12-18,1983-12-13,2024-12-16,2009-12-31,STRONG,,1218|1983|8312|1812|8318,8313|1213|1983|8312|1312,1612|1216|2412|2416|2024,2009|0931|0912|1231|3112
U0987,236546,6,1983-05-05,1980-08-22,2023-06-26,2018-05-10,STRONG,,0505|8305|1983,8008|2208|0822|1980|8022,2326|2306|0626|2606|2023,0510|1810|2018|1805|1005
U0988,940241,6,1974-02-02,1976-10-11,2016-06-04,2009-02-15,STRONG,,0202|7402|1974,7610|7611|1976|1110|1011,1606|0406|2016|1604|0604,2009|0902|1502|0915|0215
U0989,934795,6,2000-11-16,2002-12-09,2011-06-07,2000-06-12,STRONG,,0011|0016|1611|1116|2000,0212|0912|0209|1209|2002,1107|1106|2011|0607|0706,0012|0006|1206|0612|2000
U0990,516724,6,1985-06-08,1989-09-19,2014-12-23,2014-05-29,STRONG,,0806|0608|8508|8506|1985,0919|8909|8919|1909|1989,2014|2312|1423|1412|1223,1429|1405|0529|2014|2905
U0991,856102,6,1997-02-03,1993-04-10,2012-11-10,1999-09-02,STRONG,,0302|0203|9702|1997|9703,1993|1004|0410|9310|9304,1210|2012|1110|1211|1011,0902|9909|0209|1999|9902
U0992,345420,6,1990-02-24,1986-09-03,2021-07-19,1997-04-17,STRONG,,1990|9024|9002|0224|2402,8609|1986|8603|0309|0903,2119|2021|1907|2107|0719,0417|1704|9717|1997|9704
U0993,953085,6,1981-07-02,1986-12-15,2022-01-27,2010-11-15,STRONG,,1981|0702|8102|0207|8107,8612|8615|1986|1512|1215,0127|2701|2227|2022|2201,2010|1511|1115|1015|1011
U0994,121212,6,1994-06-17,1996-07-13,2020-08-08,2022-11-06,WEAK,COMMON_PATTERN,9417|1706|9406|1994|0617,1307|0713|1996|9607|9613,0808|2020|2008,0611|1106|2206|2022|2211
U0995,531462,6,1995-07-01,1998-08-23,2018-03-14,2006-09-23,STRONG,,9501|0107|9507|1995|0701,2308|0823|1998|9823|9808,2018|1403|0314|1814|1803,2006|0623|0923|0609|2309
U0996,110549,6,1981-06-05,1983-08-19,2012-06-02,2016-01-06,STRONG,,1981|0506|0605|8105|8106,1983|8308|8319|1908|0819,1206|2012|1202|0602|0206,1606|0601|2016|1601|0106
U0997,388959,6,1981-10-23,1984-02-01,2024-05-23,2020-07-17,STRONG,,2310|8123|1981|1023|8110,0102|8402|0201|8401|1984,0523|2423|2405|2305|2024,1707|0717|2007|2020|2017
U0998,111111,6,1984-03-06,1985-08-19,2017-07-03,2004-11-18,WEAK,COMMON_PATTERN,0306|8406|8403|1984|0603,8519|8508|1908|0819|1985,1707|1703|0703|2017|0307,2004|0411|1118|0418|1811
U0999,883658,6,1985-10-09,1983-01-25,2014-07-04,2003-07-28,STRONG,,0910|8510|8509|1009|1985,0125|2501|1983|8301|8325,1407|0704|1404|2014|0407,0728|2807|0328|2003|0307
U1000,783119,6,1983-11-07,1981-10-13,2019-10-15,1997-02-18,STRONG,,8311|1107|1983|0711|8307,1310|1981|1013|8113|8110,1915|2019|1910|1015|1510,9702|9718|1802|1997|0218
